Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
626	-31.894766	0.08408592	-31.86459	-32.405003	54.027027	-12.506363	7.77381	1.4927576	-25.38118	2508000	0.027718551	0.0041847685	0.0	-0.0002044891	0.8469916	3.695488e-09	5496.560014009476
627	-31.886475	0.0613523	-31.835886	-32.404423	54.01351	-12.518985	7.7731543	1.4263784	-25.389559	2512000	-0.020311348	0.002385283	0.0	-7.7941455e-05	0.84690684	-9.298325e-09	5505.2752203941345
628	-31.881601	0.0074557476	-31.863634	-31.900387	54.0	-12.524515	7.771349	1.023777	-25.384958	2516000	-0.09968907	0.0001201727	0.0	-5.3441596e-05	0.8468229	-7.212162e-09	5514.0328640937805
629	-31.879059	0.007827868	-31.858206	-31.898645	54.0	-12.517651	7.7731347	1.0341424	-25.38185	2520000	-0.10894678	6.731133e-05	0.0	-4.9514783e-06	0.8467304	-1.3649464e-08	5522.765227794647
630	-31.889902	0.059851743	-31.871256	-32.398624	54.01351	-12.511164	7.7731957	1.503222	-25.379803	2524000	-0.024438491	0.0024710486	0.0	-6.372947e-05	0.8466149	1.7881394e-08	5531.508579015732
631	-31.879236	0.00805374	-31.847437	-31.895134	54.0	-12.523086	7.7727413	1.0445398	-25.388025	2528000	-0.060206834	0.00012240295	0.0	-4.8344868e-05	0.8465057	6.2584875e-09	5540.370985746384
632	-31.88151	0.0077272095	-31.855408	-31.906246	54.0	-12.5178995	7.7722816	1.0431373	-25.380947	2532000	-0.080865026	7.4792435e-05	0.0	-2.3312023e-06	0.8463923	-1.01923945e-08	5549.142456531525
633	-31.887257	0.060272958	-31.846334	-32.397156	54.01351	-12.514313	7.7733197	1.5027173	-25.384912	2536000	-0.010156671	0.0023997808	0.0	-1.51149e-05	0.84627336	-3.9339065e-09	5557.892117738724
634	-31.88238	0.005760561	-31.869698	-31.895782	54.0	-12.527733	7.7709475	1.0408603	-25.387423	2540000	-0.052613083	0.00014849851	0.0	-9.4899115e-05	0.84616023	1.7821788e-08	5566.612589120865
635	-31.887592	0.062121425	-31.857513	-32.414692	54.01351	-12.510767	7.774817	1.5088397	-25.381586	2544000	-0.0823045	0.0025004991	0.0	-0.00016876357	0.8460544	1.847744e-09	5575.354195833206
636	-31.880325	0.0070876586	-31.86609	-31.894897	54.0	-12.520827	7.7717357	1.0235302	-25.3856	2548000	-0.053743165	0.0001323747	0.0	0.00068498676	0.84593076	2.4735927e-08	5584.084839582443
637	-31.879362	0.0076800543	-31.84853	-31.899612	54.0	-12.484878	7.77732	1.0776093	-25.351307	2552000	-0.07123233	0.001127125	0.0	-0.0010595083	0.84580696	1.8715859e-08	5592.838509559631
638	-31.88133	0.00805224	-31.85613	-31.899887	54.0	-12.520268	7.7715077	1.0219615	-25.380978	2556000	-0.10896651	9.923275e-05	0.0	1.3970901e-05	0.8456771	-9.894371e-09	5601.638311862946
639	-31.902908	0.10459608	-31.8699	-32.41521	54.04054	-12.484048	7.778672	1.5212197	-25.368542	2560000	0.021580933	0.008053949	0.0	-0.0011291364	0.84553385	-3.5762786e-09	5610.626940250397
640	-31.88657	0.06094266	-31.848886	-32.40339	54.01351	-12.528818	7.770635	1.3990338	-25.396034	2564000	0.008285339	0.002534821	0.0	-0.00031685503	0.845414	3.8146974e-09	5619.526243686676
641	-31.888504	0.06016955	-31.856672	-32.397026	54.01351	-12.519582	7.7706337	1.4631859	-25.384611	2568000	0.011664129	0.002497912	0.0	-0.00012127473	0.845313	-1.20997425e-08	5628.246023416519
642	-31.882378	0.0076433276	-31.8654	-31.90861	54.0	-12.526142	7.771022	1.025787	-25.385645	2572000	-0.036601033	0.0001303898	0.0	-7.1319606e-05	0.8452227	2.4855137e-08	5636.995391607285
643	-31.895477	0.08520181	-31.864645	-32.40526	54.027027	-12.506136	7.7753487	1.4959244	-25.383038	2576000	-0.039098382	0.004817674	0.0	-0.00016091065	0.84513915	1.591444e-08	5645.726799249649
644	-31.881542	0.0075256415	-31.848507	-31.913754	54.0	-12.528508	7.770745	1.0119474	-25.389166	2580000	-0.073191255	0.00019894743	0.0	-0.00012358314	0.84504795	-2.6643276e-08	5654.552247285843
645	-31.880999	0.007897335	-31.863287	-31.906305	54.0	-12.518288	7.7731133	1.0203706	-25.381428	2584000	-0.12624513	6.165648e-05	0.0	-2.3298126e-06	0.84494627	3.8743018e-09	5663.3699259758
646	-31.88242	0.009236484	-31.849642	-31.91614	54.0	-12.516438	7.773188	1.023563	-25.381622	2588000	-0.025021696	8.11007e-05	0.0	-6.7091896e-06	0.8448237	3.2782554e-09	5672.190536499023
647	-31.886602	0.062228277	-31.867	-32.414917	54.01351	-12.516385	7.7729006	1.4769336	-25.383532	2592000	-0.08544646	0.0024652663	0.0	-1.2358651e-05	0.84470963	-1.9729137e-08	5680.982643127441
648	-31.888397	0.06192172	-31.869112	-32.41413	54.01351	-12.524447	7.7715106	1.4208268	-25.39353	2596000	-0.05062166	0.002381236	0.0	0.0001482761	0.84458464	3.2782554e-09	5689.775543451309
649	-31.894428	0.08490251	-31.865898	-32.405487	54.027027	-12.528995	7.7715635	1.4739492	-25.402617	2600000	0.0076057683	0.0049160146	0.0	-0.00027239416	0.84445786	-1.40070915e-08	5698.773557186127
650	-31.89492	0.08625797	-31.849588	-32.410805	54.027027	-12.515911	7.7726183	1.4608922	-25.389076	2604000	-0.01701775	0.004807717	0.0	-6.772531e-05	0.8443449	-2.1219254e-08	5707.509069681168
651	-31.88053	0.0076299314	-31.864225	-31.897667	54.0	-12.529843	7.7703433	1.0198151	-25.38876	2608000	-0.06898797	0.00022064052	0.0	-0.00014858607	0.84424144	4.1127204e-09	5716.292761087418
652	-31.887117	0.060364142	-31.868216	-32.40055	54.01351	-12.512584	7.773775	1.4704157	-25.382454	2612000	-0.0130271	0.0023950906	0.0	-2.9005343e-05	0.84412843	-6.496906e-09	5725.067787408829
653	-31.894947	0.08582277	-31.868977	-32.411854	54.027027	-12.510832	7.7731986	1.4735572	-25.385187	2616000	-0.007230341	0.00473377	0.0	-8.7954104e-05	0.8440329	-4.23193e-09	5733.904857635498
654	-31.886993	0.05995711	-31.8529	-32.39395	54.01351	-12.521566	7.7720547	1.467415	-25.38934	2620000	-0.030992383	0.0023985545	0.0	-6.818236e-05	0.84394354	1.0311603e-08	5742.633181095123
655	-31.880507	0.007935772	-31.848995	-31.898388	54.0	-12.52242	7.771357	1.0173061	-25.383244	2624000	-0.058115203	9.506649e-05	0.0	-2.5547983e-05	0.8438485	-5.722046e-09	5751.361428260803
656	-31.887728	0.0602824	-31.8436	-32.398075	54.01351	-12.5118475	7.773775	1.4933658	-25.382036	2628000	-0.05626447	0.0024638767	0.0	-4.802621e-05	0.84375393	-3.8146974e-09	5760.130628824234
657	-31.888784	0.061776865	-31.842281	-32.41138	54.01351	-12.517936	7.7726808	1.4784878	-25.38509	2632000	-0.034106858	0.0024609698	0.0	0.00017050398	0.84365064	-1.7225743e-08	5768.907695770264
658	-31.881952	0.0069130184	-31.86225	-31.899168	54.0	-12.506592	7.7745566	1.031369	-25.370167	2636000	-0.07549643	0.00021071985	0.0	-0.00015215861	0.8435473	-1.1622905e-08	5777.849527597427
659	-31.880308	0.0074355276	-31.857798	-31.89837	54.0	-12.519609	7.7726374	1.0318533	-25.382814	2640000	-0.06730276	7.001227e-05	0.0	-6.221053e-06	0.8434409	-2.4139881e-08	5786.5724766254425
660	-31.888292	0.061429106	-31.846697	-32.40816	54.01351	-12.510513	7.7739844	1.4843233	-25.380795	2644000	-0.04855999	0.0025124683	0.0	-0.00011059502	0.8433328	-1.4722347e-08	5795.308480978012
661	-31.879784	0.0072322683	-31.861326	-31.894373	54.0	-12.520998	7.7731137	1.0409961	-25.38485	2648000	-0.022125222	0.0001437618	0.0	-7.2194285e-05	0.8432229	4.23193e-09	5804.227392911911
662	-31.879354	0.006927878	-31.855192	-31.897642	54.0	-12.516814	7.7719603	1.0221387	-25.3808	2652000	-0.09287706	7.558389e-05	0.0	2.5919202e-05	0.84312826	-1.513958e-08	5812.9621686935425
663	-31.87972	0.008711947	-31.844408	-31.896349	54.0	-12.512117	7.773881	1.0641271	-25.376448	2656000	-0.087227754	0.00011077358	0.0	0.0003404244	0.84301376	-4.4107438e-09	5821.689226865768
664	-31.888184	0.061951343	-31.857294	-32.414078	54.01351	-12.52526	7.7711406	1.475789	-25.392782	2660000	-0.023424717	0.002539689	0.0	-9.812694e-05	0.84288996	2.0861625e-08	5830.485063314438
665	-31.87916	0.006991001	-31.86189	-31.90551	54.0	-12.524543	7.7715583	1.0215719	-25.38701	2664000	-0.06748737	0.00015027322	0.0	-7.3573545e-05	0.84277767	-1.6868114e-08	5839.205300807953
666	-31.880451	0.0075288294	-31.853567	-31.894175	54.0	-12.515575	7.773352	1.043468	-25.379799	2668000	-0.046658225	8.704289e-05	0.0	7.4989424e-05	0.84265476	-3.8146974e-09	5847.933519363403
667	-31.882135	0.0064708125	-31.869326	-31.899107	54.0	-12.527855	7.770681	1.0333115	-25.389208	2672000	-0.07491094	0.00016089568	0.0	0.0009820218	0.84253836	-1.9073487e-09	5856.65944480896
668	-31.88675	0.061562724	-31.849518	-32.407463	54.01351	-12.547875	7.768424	1.4679749	-25.415527	2676000	-0.0143986335	0.0034690097	0.0	-0.001031175	0.84241414	-2.3245812e-09	5865.3766922950745
669	-31.880028	0.0070346277	-31.857487	-31.900036	54.0	-12.52384	7.770887	1.0130118	-25.385096	2680000	-0.06613145	0.00011323866	0.0	-5.7015335e-05	0.8423024	1.0848045e-08	5874.12086558342
670	-31.879444	0.008102772	-31.851007	-31.896955	54.0	-12.518814	7.7726417	1.0405461	-25.381845	2684000	-0.1100874	7.2828494e-05	0.0	-4.003792e-06	0.8421815	1.6629697e-08	5882.867114782333
671	-31.880295	0.007883299	-31.85569	-31.89917	54.0	-12.520537	7.772209	1.029295	-25.384356	2688000	-0.055926688	7.6784236e-05	0.0	-9.605581e-06	0.8420454	-2.6583672e-08	5891.633289337158
672	-31.893513	0.086945266	-31.817726	-32.41788	54.027027	-12.504857	7.7741723	1.5070963	-25.379768	2692000	-0.046442542	0.0049097524	0.0	-0.00025035813	0.84191364	2.2232532e-08	5900.343005657196
673	-31.89436	0.08460754	-31.868038	-32.40618	54.027027	-12.518298	7.7715225	1.4786184	-25.389109	2696000	0.003479002	0.0048589255	0.0	-0.00022551697	0.8417857	-4.23193e-09	5909.081779241562
674	-31.90048	0.10427943	-31.861002	-32.408104	54.04054	-12.510137	7.77271	1.4749298	-25.389269	2700000	-0.05551943	0.007203403	0.0	-0.00028057117	0.8416712	-5.9604643e-10	5918.028026580811
675	-31.88676	0.060694706	-31.84216	-32.400837	54.01351	-12.527576	7.769909	1.4589463	-25.392742	2704000	-0.0058783176	0.002646669	0.0	-0.00025945785	0.8415483	-3.308058e-08	5926.772855043411
676	-31.88568	0.06276965	-31.839304	-32.414097	54.01351	-12.516225	7.7717776	1.482166	-25.384731	2708000	-0.022144342	0.0025109986	0.0	-2.6739435e-05	0.84144115	1.2457371e-08	5935.668514966965
677	-31.887371	0.059057277	-31.85073	-32.387733	54.01351	-12.518221	7.772462	1.4844884	-25.383886	2712000	-0.020064741	0.0023559195	0.0	8.1295846e-05	0.8413407	-4.887581e-09	5944.388999462128
678	-31.876564	0.0072152126	-31.85607	-31.893414	54.0	-12.532886	7.7699547	1.0019419	-25.394936	2716000	-0.025956364	0.0003866404	0.0	-0.0003015967	0.84124416	1.1324882e-08	5953.18905711174
679	-31.885221	0.06227315	-31.846558	-32.413364	54.01351	-12.511754	7.7719173	1.498317	-25.379797	2720000	-0.040760245	0.0025143037	0.0	-4.8707006e-05	0.8411522	-9.477138e-09	5961.934596776962
680	-31.908236	0.11717929	-31.858082	-32.405037	54.054054	-12.49704	7.773878	1.4798249	-25.383135	2724000	-0.0059018154	0.027627159	0.0	-0.00011378899	0.8410582	-1.7344952e-08	5970.722545862198
681	-31.893192	0.084909275	-31.847227	-32.40264	54.027027	-12.533317	7.771446	1.46708	-25.40603	2728000	-0.04161088	0.005141304	0.0	-0.000597741	0.8409753	-5.9604646e-09	5979.454472780228
682	-31.886154	0.060847335	-31.846384	-32.401157	54.01351	-12.521344	7.7708535	1.4711784	-25.38868	2732000	-0.039662484	0.0024519886	0.0	-9.56438e-05	0.8408847	-1.6510487e-08	5988.167328834534
683	-31.886557	0.062568635	-31.862753	-32.418358	54.01351	-12.513511	7.773068	1.4741018	-25.382502	2736000	-0.04248751	0.002455335	0.0	-2.2620428e-05	0.84079397	3.7550927e-09	5996.911957979202
684	-31.887812	0.059688803	-31.863783	-32.39433	54.01351	-12.517871	7.7717233	1.4761688	-25.3854	2740000	-0.033841074	0.0023806854	0.0	3.358582e-06	0.8407015	3.6358834e-09	6005.6321976184845
685	-31.879196	0.006487948	-31.863735	-31.898933	54.0	-12.529156	7.770665	1.0305258	-25.38918	2744000	-0.056143966	0.00020770797	0.0	-0.0001585852	0.8406075	2.9802322e-10	6014.4531989097595
686	-31.878801	0.007975021	-31.83926	-31.898603	54.0	-12.516439	7.7724805	1.0460919	-25.38138	2748000	-0.07946463	6.5964996e-05	0.0	8.19507e-05	0.8405152	4.4107438e-09	6023.1808552742
687	-31.877716	0.008038194	-31.841393	-31.892197	54.0	-12.524563	7.7712975	1.0185312	-25.387857	2752000	-0.061599504	0.00015478709	0.0	9.281092e-05	0.8404143	-7.927418e-09	6031.8893184661865
688	-31.879147	0.006662962	-31.851488	-31.894321	54.0	-12.509298	7.7732043	1.070066	-25.371674	2756000	-0.097299576	0.00011729698	0.0	-4.920525e-05	0.8403076	2.014637e-08	6040.603862524033
689	-31.879097	0.0073953033	-31.860735	-31.895905	54.0	-12.52266	7.770961	1.0141228	-25.384512	2760000	-0.06116459	9.890455e-05	0.0	-3.536701e-05	0.84019196	-2.1457671e-09	6049.366507768631
690	-31.878698	0.0066159214	-31.856373	-31.893278	54.0	-12.518291	7.772498	1.0185984	-25.381678	2764000	-0.07591189	4.9069728e-05	0.0	0.00043325152	0.8400772	-2.6822091e-09	6058.1012852191925
691	-31.880022	0.010517923	-31.831903	-31.907173	54.0	-12.490588	7.7760277	1.081881	-25.355503	2768000	-0.05945586	0.00082275603	0.0	-0.00075789075	0.8399567	-8.5830685e-09	6066.8654997348785
692	-31.878437	0.009330049	-31.84533	-31.898188	54.0	-12.518754	7.7724485	1.0385484	-25.38129	2772000	-0.10103113	8.696584e-05	0.0	-4.221183e-06	0.8398406	7.748604e-10	6075.676799535751
693	-31.878939	0.0070379446	-31.859596	-31.90065	54.0	-12.518543	7.771736	1.0303928	-25.379925	2776000	-0.10088658	5.5618213e-05	0.0	0.0021882195	0.8397074	1.4901161e-09	6084.435025215149
694	-31.89153	0.084625475	-31.842548	-32.397583	54.027027	-12.5509615	7.7666755	1.4409616	-25.424387	2780000	0.0021172385	0.0058906125	0.0	-0.0015687374	0.839557	4.351139e-09	6093.158235311508
695	-31.87823	0.007252306	-31.862852	-31.89473	54.0	-12.530358	7.7693	1.016831	-25.387724	2784000	-0.016942117	0.00041897074	0.0	-0.00035191252	0.8394334	-3.4570693e-09	6101.900954723358
696	-31.87863	0.006767832	-31.862597	-31.894068	54.0	-12.517316	7.771636	1.037309	-25.379148	2788000	-0.06796636	7.597107e-05	0.0	-7.526687e-06	0.83931285	2.9206275e-09	6110.808835744858
697	-31.884796	0.059618965	-31.865385	-32.39102	54.01351	-12.510371	7.7738023	1.5012151	-25.379772	2792000	-0.017201154	0.0024169073	0.0	-6.143702e-05	0.83919615	-3.5762787e-10	6119.551889419556
698	-31.885656	0.061874572	-31.86212	-32.409695	54.01351	-12.515914	7.7715755	1.4674528	-25.382421	2796000	-0.019688766	0.0025332854	0.0	-0.00024131406	0.8390837	-1.1920929e-09	6128.28862285614
699	-31.890865	0.08573972	-31.839802	-32.411797	54.027027	-12.499719	7.773449	1.5202359	-25.372917	2800000	0.00018321609	0.0053289346	0.0	-0.00059738196	0.8389787	7.152557e-09	6137.1655242443085
700	-31.893658	0.08513223	-31.864971	-32.411266	54.027027	-12.516636	7.771177	1.4574666	-25.387255	2804000	-0.0034948264	0.0048079747	0.0	-0.00046317093	0.83888716	-1.0251999e-08	6145.966825723648
701	-31.887177	0.062234912	-31.866049	-32.415882	54.01351	-12.525678	7.770053	1.4489499	-25.388538	2808000	-0.014035778	0.0028994482	0.0	-0.00040650181	0.83880144	-5.1259996e-09	6154.772807359695
702	-31.880022	0.0068814666	-31.860703	-31.894304	54.0	-12.522679	7.771428	1.0053451	-25.382986	2812000	-0.0279775	0.00010292272	0.0	-5.4498207e-05	0.83872557	-1.1384487e-08	6163.6244649887085
703	-31.886696	0.061950967	-31.861729	-32.4121	54.01351	-12.511798	7.7735915	1.4829079	-25.38135	2816000	-0.031340048	0.002494467	0.0	-6.999611e-05	0.83864486	-2.9861926e-08	6172.360550165176
704	-31.893782	0.08453304	-31.850903	-32.404243	54.027027	-12.509855	7.7732325	1.4939948	-25.384403	2820000	-0.00019742489	0.004645558	0.0	-0.0001094779	0.83857375	1.6331672e-08	6181.154628038406
705	-31.878546	0.0068969904	-31.86238	-31.89437	54.0	-12.527359	7.7719126	1.0240642	-25.388546	2824000	-0.09478724	0.00021119909	0.0	-0.00015600739	0.8385044	1.9729137e-08	6189.880258798599
706	-31.885616	0.061559364	-31.859232	-32.408127	54.01351	-12.511393	7.7734447	1.4912136	-25.38071	2828000	-0.029511254	0.0024997026	0.0	-4.843413e-05	0.8384204	2.9206275e-09	6198.682183742523
707	-31.879078	0.0058253068	-31.864906	-31.896872	54.0	-12.522789	7.7712646	1.022764	-25.38419	2832000	-0.056794375	0.00010107221	0.0	-4.8139056e-05	0.83834356	6.377697e-09	6207.49631690979
708	-31.87824	0.0066803363	-31.857067	-31.891413	54.0	-12.517775	7.7720814	1.0444646	-25.381414	2836000	-0.06329557	6.498572e-05	0.0	2.0788502e-06	0.8382605	1.6450882e-08	6216.214820861816
709	-31.87863	0.007997784	-31.836273	-31.89308	54.0	-12.512649	7.7730374	1.0479655	-25.376339	2840000	0.0053772144	8.4882275e-05	0.0	0.0009879511	0.8381735	-1.0311603e-08	6224.961348295212
710	-31.885511	0.062392525	-31.860504	-32.415207	54.01351	-12.546817	7.767519	1.4376332	-25.413143	2844000	-0.07305409	0.0034490798	0.0	-0.000646146	0.83810735	1.4960765e-08	6233.715221166611
711	-31.878784	0.007571443	-31.862572	-31.900742	54.0	-12.538124	7.7689433	1.0076948	-25.398687	2848000	-0.0669759	0.00060601835	0.0	-0.0005317339	0.8380292	-5.3644182e-09	6242.43851685524
712	-31.88624	0.061067723	-31.851217	-32.40362	54.01351	-12.511297	7.773266	1.5039295	-25.381878	2852000	-0.023019716	0.0024478706	0.0	-3.5242643e-05	0.83794165	1.1742115e-08	6251.177335739136
713	-31.878729	0.007236975	-31.849638	-31.894917	54.0	-12.52375	7.7709346	1.0194592	-25.384508	2856000	-0.084192894	0.00010558253	0.0	-5.3890646e-05	0.83785826	-1.0669232e-08	6259.944805383682
714	-31.88624	0.0626269	-31.846674	-32.415607	54.01351	-12.510638	7.7732925	1.502539	-25.381092	2860000	-0.035743974	0.002507803	0.0	-5.8301026e-05	0.837757	-1.2695789e-08	6268.7041602134705
715	-31.893278	0.08339698	-31.867657	-32.39366	54.027027	-12.510983	7.772608	1.4890152	-25.384119	2864000	-0.006382118	0.0045638396	0.0	-3.787689e-05	0.8376599	6.6161157e-09	6277.432205200195
716	-31.88476	0.06163509	-31.847473	-32.406036	54.01351	-12.516773	7.7716517	1.4655915	-25.385687	2868000	-0.07692386	0.0024153455	0.0	-2.0603882e-05	0.83756745	9.298325e-09	6286.268693447113
717	-31.88688	0.06068569	-31.853878	-32.402443	54.01351	-12.515491	7.772322	1.4721669	-25.38245	2872000	-0.013771659	0.002380701	0.0	9.9105295e-05	0.83745986	-5.543232e-09	6295.029594421387
718	-31.879177	0.007607921	-31.8561	-31.908627	54.0	-12.536874	7.769136	0.9862822	-25.398323	2876000	-0.04974716	0.0004866702	0.0	-0.00042954815	0.83736026	1.9192695e-08	6303.771327257156
719	-31.876469	0.0057449397	-31.860079	-31.890839	54.0	-12.5162325	7.77281	1.042688	-25.380665	2880000	-0.11792495	6.730277e-05	0.0	-4.389847e-06	0.8372574	-4.2915342e-09	6312.519279718399
720	-31.878788	0.0074562267	-31.853384	-31.899761	54.0	-12.514888	7.7719994	1.066846	-25.378975	2884000	-0.060918737	7.388238e-05	0.0	-7.638831e-06	0.8371398	9.179115e-09	6321.272696256638
721	-31.879358	0.0057680756	-31.864187	-31.893797	54.0	-12.51752	7.7720246	1.0359931	-25.380594	2888000	-0.046618436	5.3900316e-05	0.0	-1.6900121e-06	0.83702475	2.3901462e-08	6330.015003681183
722	-31.88663	0.06198206	-31.843565	-32.412033	54.01351	-12.499109	7.775122	1.4838035	-25.370123	2892000	-0.055171624	0.0026926254	0.0	-0.00059812213	0.8369112	-2.4199485e-08	6338.761187791824
723	-31.877066	0.007537844	-31.850393	-31.895803	54.0	-12.525653	7.7701955	1.0344162	-25.38469	2896000	-0.024017762	0.00028446855	0.0	-0.00022595696	0.8367915	3.9339065e-09	6347.482231378555
724	-31.8795	0.006657224	-31.854996	-31.894827	54.0	-12.516143	7.771608	1.0370108	-25.379677	2900000	-0.08319786	7.119144e-05	0.0	-7.4804993e-06	0.836687	2.6822091e-09	6356.199680805206
725	-31.877949	0.007680083	-31.851486	-31.899351	54.0	-12.51648	7.772583	1.0370908	-25.381145	2904000	-0.08709303	8.033264e-05	0.0	2.3818939e-06	0.83657014	2.503395e-09	6365.033107280731
726	-31.878029	0.0074987225	-31.851288	-31.896313	54.0	-12.514912	7.7718716	1.0339351	-25.376545	2908000	-0.075064115	6.7797766e-05	0.0	6.0355887e-05	0.8364474	-2.9802323e-09	6373.7668488025665
727	-31.878902	0.008172928	-31.842648	-31.897999	54.0	-12.507396	7.7738085	1.0572476	-25.371384	2912000	-0.012306396	0.00016166866	0.0	0.0001546262	0.83631355	3.1590461e-09	6382.603291988373
728	-31.885101	0.06000671	-31.858255	-32.39433	54.01351	-12.526964	7.770303	1.4864056	-25.394325	2916000	0.005338625	0.002491622	0.0	-0.00014456944	0.8362015	4.887581e-09	6391.4176778793335
729	-31.878042	0.0057937214	-31.866348	-31.890934	54.0	-12.524092	7.7711225	1.0326108	-25.38478	2920000	-0.09752915	0.00012425188	0.0	-7.224575e-05	0.8361016	8.3446505e-10	6400.174511671066
730	-31.892853	0.08468454	-31.864471	-32.400578	54.027027	-12.504426	7.7742877	1.5020295	-25.380838	2924000	-0.0054549617	0.0047680624	0.0	-0.0002234932	0.8359899	-6.2584875e-09	6408.920629262924
731	-31.878395	0.006282366	-31.865278	-31.891727	54.0	-12.5297785	7.7695885	1.0222652	-25.389084	2928000	-0.040538926	0.00031682182	0.0	-0.00025003456	0.8358883	2.1040439e-08	6417.627211809158
732	-31.885277	0.06263442	-31.85982	-32.417557	54.01351	-12.509674	7.7732506	1.5071231	-25.379055	2932000	-0.020842925	0.0025616616	0.0	-8.3968975e-05	0.83578306	-1.4066696e-08	6426.35386300087
733	-31.878902	0.006572582	-31.864511	-31.898298	54.0	-12.522589	7.7712874	1.0331681	-25.382713	2936000	-0.08243998	0.00010274083	0.0	-5.342584e-05	0.83569515	-8.702278e-09	6435.095752954483
